StockCode,Description,Sentiment,Confidence
16051,TEATIME PENCIL W STAMP ASST,Neutral,0.8235
85072,OCCASIONS GIFT CARD ASSORTMENT,Neutral,0.7929
21845,DAIRY MAID STRIPE MUG,Neutral,0.6681
90138,WHITE/PINK MINI CRYSTALS NECKLACE,Neutral,0.8789
90137,PINK COMBO MINI CRYSTALS NECKLACE,Neutral,0.8298
16119,FUNKY GIRL ADDRESS BOOK,Neutral,0.7458
47552A,DOTS IRONING BOARD COVER,Neutral,0.8659
47567B,TEA TIME KITCHEN APRON,Neutral,0.8283
84815,SET OF 3 DANISH ROSE PLANTERS,Neutral,0.887
72131,COLUMBIAN CANDLE RECTANGLE,Neutral,0.8214
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,Neutral,0.8168
35631B,BLUE GREEN CHRISTMAS HANGING BALL ,Neutral,0.7591
22252,BIRDCAGE DECORATION MAGIC GARDEN,Neutral,0.833
72728,ROSE SCENT CANDLES IN GLASS,Neutral,0.7994
20884,MODERN CHRISTMAS TREE CANDLE ,Neutral,0.7964
20877,MODERN CHRISTMAS BAUBLE CANDLE ,Neutral,0.7911
20881,MODERN CHRISTMAS TREE CANDLE,Neutral,0.8003
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",Neutral,0.8229
90177C,DROP DIAMANTE EARRINGS CRYSTAL,Neutral,0.6707
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,Neutral,0.8486
90177D,DROP DIAMANTE EARRINGS PURPLE,Neutral,0.8218
90177E,DROP DIAMANTE EARRINGS GREEN,Neutral,0.7816
90177A,CLASSIC DIAMANTE EARRINGS JET,Neutral,0.8061
90026C,GLASS BEAD HOOP NECKLACE GREEN,Neutral,0.7177
90069,RUBY GLASS CLUSTER NECKLACE,Neutral,0.7471
84876B,GREEN HEART COMPACT MIRROR,Neutral,0.7741
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,Neutral,0.9056
17090A,LAVENDER INCENSE 40 CONES IN TIN,Neutral,0.8345
85215,ASSORTED CHEESE FRIDGE MAGNETS,Neutral,0.7574
21758,VINTAGE SHELLS PRINT,Neutral,0.6882
21281,VINTAGE KITCHEN PRINT SEAFOOD,Neutral,0.8133
20848,ZINC HEART LATTICE CHARGER SMALL,Neutral,0.8179
20683,RAIN GIRL CHILDS UMBRELLA,Neutral,0.7988
84968A,S/16 VINTAGE ROSE CUTLERY,Neutral,0.8681
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,Neutral,0.9001
21894,POTTING SHED SEED ENVELOPES,Neutral,0.8361
84859C,PINK DISCO HANDBAG,Neutral,0.8271
84859A,SILVER DISCO HANDBAG,Neutral,0.7764
75131,METAL TUBE CHIME ON BAMBOO,Neutral,0.7696
85109,PINK BOUDOIR T-LIGHT HOLDER,Neutral,0.8063
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,Neutral,0.8685
21283,NATURAL BARK CANDLE SMALL,Neutral,0.7602
35607B,BLACK FEATHER CHRISTMAS DECORATION,Neutral,0.8625
21202,DOLLY HONEYCOMB GARLAND,Neutral,0.779
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,Neutral,0.8316
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Neutral,0.8154
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Neutral,0.8326
79340P,PURPLE ORCHID FLOWER LIGHTS,Neutral,0.6988
84659A,WHITE TRAVEL ALARM CLOCK,Neutral,0.796
35607A,PINK FLUFFY CHRISTMAS DECORATION,Neutral,0.6958
21307,SET/4 BUTTERFLY MIRROR MAGNETS,Neutral,0.895
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,Neutral,0.8749
35001C,HAND OPEN SHAPE CHROME,Neutral,0.741
16207B,PINK HEART RED HANDBAG,Neutral,0.7526
21415,CLAM SHELL SMALL ,Neutral,0.4895
35936,CERISE+GOLD CHRISTMAS TREE DEC,Neutral,0.8393
84673A,PINK FLY SWAT,Neutral,0.7436
20939,ORANGE CANDLE,Neutral,0.6077
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,Neutral,0.8828
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,Neutral,0.8455
72771B,BURG FLOCK GOLD CUP/CANDLE ,Neutral,0.813
21766,VINTAGE WOOD ORGANISER,Neutral,0.8013
84712B,PINK JEWELLED PHOTO FRAME,Negative,0.5443
84689,S/2 BEACH HUT TREASURE CHESTS,Neutral,0.8633
84550,CROCHET LILAC/RED BEAR KEYRING,Neutral,0.8416
21678,PAISLEY PATTERN  STICKERS,Neutral,0.8228
21226,POCKET MIRROR WOODLAND,Neutral,0.7982
21225,POCKET MIRROR BUTTERFLY ,Neutral,0.7618
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,Neutral,0.817
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,Neutral,0.8261
84913A,SOFT PINK ROSE TOWEL ,Neutral,0.607
84459A,PINK METAL CHICKEN HEART ,Neutral,0.6157
20933,YELLOW POT PLANT CANDLE,Neutral,0.7925
75011,BLUE DAISY MOBILE,Neutral,0.7203
72801C,S/4 ROSE PINK DINNER CANDLES,Neutral,0.8586
21946,PARTY TIME DESIGN FLANNEL,Neutral,0.8133
46775E,CANDY POP CHUNKY KNITTED THROW ,Neutral,0.753
35911B,PINK/FLOWER RABBIT EGG WARMER ,Neutral,0.7358
62097A,PINK STRIPES SHOULDER BAG,Neutral,0.826
84686,BEACH HUT MIRROR,Neutral,0.7905
72812,LARGE ZINC/GLASS CANDLEHOLDER,Neutral,0.8713
21473,SWEETHEART CREAM STEEL TABLE RECT,Neutral,0.7537
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,Neutral,0.8478
90065A,WHITE VINTAGE CRYSTAL BRACELET,Neutral,0.8158
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,Neutral,0.8779
90024D,NEW BAROQUE B'FLY NECKLACE PINK,Neutral,0.8456
90124B,BLUE MURANO TWIST NECKLACE,Neutral,0.7995
90182C,BLACK 3 BEAD DROP EARRINGS,Neutral,0.8989
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Neutral,0.762
90180B,PURPLE AMETHYST NECKLACE W TASSEL,Neutral,0.8448
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,Neutral,0.8893
90212C,PURPLE LAS VEGAS BRACELET ROUND,Neutral,0.8498
21317,GLASS SPHERE CANDLE STAND MEDIUM,Neutral,0.8306
62074B,ELEPHANT CLIP W SUCTION CUP,Neutral,0.8408
84876C,SILVER HEART COMPACT MIRROR,Neutral,0.8163
35999,S/6 SCANDINAVIAN HEART T-LIGHT,Neutral,0.8275
22307,GOLD MUG BONE CHINA TREE OF LIFE,Neutral,0.8273
90201A,PURPLE ENAMEL FLOWER RING,Neutral,0.8257
20697,LITTLE GREEN MONSTER SOFT TOY,Neutral,0.5498
17090D,VANILLA INCENSE 40 CONES IN TIN,Neutral,0.8261
85230A,OPIUM SCENTED VOTIVE CANDLE,Neutral,0.7811
22306,SILVER MUG BONE CHINA TREE OF LIFE,Neutral,0.831
72133,COLUMBIAN CANDLE RECTANGLE,Neutral,0.8214
72134,COLUMBIAN  CUBE CANDLE ,Neutral,0.7863
72130,COLUMBIAN CANDLE ROUND,Neutral,0.7972
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,Neutral,0.7943
85225,BLING KEY RING STAND,Neutral,0.8059
21441,BLUE BIRDHOUSE DECORATION,Neutral,0.8152
84711A,SILVER OVAL SHAPE TRINKET BOX,Neutral,0.7991
21413,PERIWINKLE T-LIGHT HOLDER,Neutral,0.8034
90034,WHITE SILVER NECKLACE SHELL GLASS,Neutral,0.7107
90140,PINK SWEETIE NECKLACE,Neutral,0.7525
90146,FINE SILVER NECKLACE W PASTEL FLOWE,Neutral,0.7703
90123A,PINK HEART OF GLASS BRACELET,Neutral,0.7349
90060B,FIRE POLISHED GLASS NECKL GOLD,Neutral,0.7352
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",Neutral,0.7232
21311,SET/4 BIRD MIRROR MAGNETS ,Neutral,0.8377
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,Neutral,0.8298
72772,SET/4 SCENTED CANDLES IN RAMEKINS,Neutral,0.8249
35910A,MULTICOLOUR EASTER RABBIT ,Neutral,0.8219
21716,BOYS VINTAGE TIN SEASIDE BUCKET,Neutral,0.8334
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,Neutral,0.8441
37438,FUNKY FLOWER COFFEE POT,Neutral,0.6328
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,Neutral,0.8467
84921,CREAM AND PINK FLOWERS PONY ,Neutral,0.5366
22360,"GLASS JAR, ENGLISH CONFECTIONERY",Neutral,0.8125
21190,PINK HEARTS PAPER GARLAND,Neutral,0.8416
22247,BUNNY DECORATION MAGIC GARDEN,Neutral,0.8111
22249,DECORATION WHITE CHICK MAGIC GARDEN,Neutral,0.8368
22248,DECORATION  PINK CHICK MAGIC GARDEN,Neutral,0.7773
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,Neutral,0.8017
85213,MINI  ZINC GARDEN DECORATIONS ,Neutral,0.8694
85212,MINI PAINTED GARDEN DECORATION ,Neutral,0.8131
71101A,ANGEL ON KNEES METAL POLE 100CM H,Neutral,0.8703
71101E,STANDING FAIRY POLE SUPPORT ,Positive,0.5627
20882,MODERN CHRISTMAS TREE CANDLE,Neutral,0.8003
15030,FAN BLACK FRAME ,Neutral,0.5164
72793,BLACK BOX MIRROR LANTERN,Neutral,0.8869
35637A,IVORY STRING CURTAIN WITH POLE ,Neutral,0.7457
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,Neutral,0.8804
21416,CLAM SHELL LARGE,Neutral,0.5571
22268,EASTER DECORATION SITTING BUNNY,Neutral,0.7653
35597B,BLACKCHRISTMAS TREE 30CM,Neutral,0.8569
84255A,PINK GLASS COCKTAIL LAMP,Neutral,0.7857
21318,GLASS CHALICE BLUE SMALL ,Neutral,0.6494
18098B,BLUE PORCELAIN B'FLY OIL BURNER,Neutral,0.8073
37399,"ASS RETROSPOOF MUGS,SPORTS",Neutral,0.8083
TEST001,This is a test product.,Neutral,0.5302
21414,SCALLOP SHELL SOAP DISH,Negative,0.6
21695,SMALL SILVER FLOWER CANDLE POT,Neutral,0.779
84767,ZINC POLICE BOX LANTERN,Neutral,0.8561
37475,SET/4 COLOURFUL MIXING BOWLS,Neutral,0.8683
22262,FELT EGG COSY CHICKEN,Neutral,0.7488
21713,CITRONELLA CANDLE FLOWERPOT,Neutral,0.8088
21036,SET/2 TEA TOWELS MODERN VINTAGE,Neutral,0.8654
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,Neutral,0.8434
85093,CANDY SPOT EGG WARMER HARE,Neutral,0.7541
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,Neutral,0.7848
15044C,PURPLE PAPER PARASOL,Neutral,0.7442
84251C,"GREETING CARD, TWO SISTERS.",Neutral,0.7468
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,Neutral,0.8904
21850,BLUE  DIAMANTE PEN IN GIFT BOX,Neutral,0.828
21372,MIRRORED WALL ART TABLE LAMP,Neutral,0.8524
22021,BLUE FELT EASTER EGG BASKET,Neutral,0.785
85206B,PINK FELT EASTER EGG BASKET,Neutral,0.7554
90129A,PINK GLASS TASSLE BAG CHARM ,Neutral,0.7804
35001P,HAND OPEN SHAPE PINK,Neutral,0.8498
84824,DANISH ROSE UMBRELLA STAND,Neutral,0.8529
44234,ASSORTED CIRCULAR MOBILE,Neutral,0.6953
18098A,PINK PORCELAIN B'FLY OIL BURNER,Neutral,0.8256
20858,SILVER PURSE GOLD PINK BUTTERFLY,Neutral,0.7771
21298,EDWARDIAN 2 DRAWER WALL CABINET ,Neutral,0.8684
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",Neutral,0.8098
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,Neutral,0.7381
21750, LARGE SKULL WINDMILL,Neutral,0.6793
21749,LARGE RED SPOT WINDMILL,Neutral,0.8024
17038,PORCELAIN BUDAH INCENSE HOLDER,Neutral,0.713
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,Neutral,0.8701
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,Neutral,0.8678
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,Neutral,0.826
90186A,AMETHYST HOOP EARRING FLORAL LEAF,Neutral,0.8304
48138,DOOR MAT UNION FLAG,Neutral,0.7149
84570B,WHITE SATIN DRESS JEWEL STAND,Neutral,0.8323
84782B,BLACK 3 TIER GLASS PLATE STAND,Neutral,0.911
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,Neutral,0.7924
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,Neutral,0.8539
90082B,DIAMANTE BOW BROOCH RED COLOUR,Neutral,0.7454
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,Neutral,0.867
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,Neutral,0.8438
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,Neutral,0.8334
20664,TROPICAL HOLIDAY PURSE ,Neutral,0.7138
85129B,BEADED CRYSTAL HEART GREEN SMALL,Neutral,0.7604
85030,FRENCH CHATEAU OVAL PLATTER,Neutral,0.7947
85141,JARDIN ETCHED GLASS FRUITBOWL,Neutral,0.8164
20846,ZINC HEART LATTICE T-LIGHT HOLDER,Neutral,0.7514
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,Neutral,0.825
84313A,PINK TV TRAY TABLE ,Neutral,0.8245
84313B,BLUE TV TRAY TABLE ,Neutral,0.8016
47594A,CAROUSEL DESIGN WASHBAG,Neutral,0.7857
85119,WATERING CAN SINGLE HOOK PISTACHIO,Neutral,0.8113
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,Neutral,0.8665
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,Neutral,0.838
85167B,BLACK GRAND BAROQUE PHOTO FRAME,Neutral,0.87
90048,GREEN WITH METAL BAG CHARM,Neutral,0.7939
48175,DOOR MAT CAMOUFLAGE,Neutral,0.7293
81952V,ROUND PURPLE CLOCK W/SUCKER,Neutral,0.5742
84529A,PINK KNITTED KIDS RUCKSACK,Neutral,0.7292
84529C,YELLOW KNITTED KIDS RUCKSACK,Negative,0.5978
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,Neutral,0.8414
85160A,WHITE BIRD GARDEN DESIGN MUG,Neutral,0.8229
85160B,BLACK BIRD GARDEN DESIGN MUG,Neutral,0.8826
21718,RED METAL BEACH SPADE ,Neutral,0.7288
84086C,PINK/PURPLE RETRO RADIO,Neutral,0.7701
84976,RECTANGULAR SHAPED MIRROR,Neutral,0.7122
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,Neutral,0.87
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,Neutral,0.8854
35963,FOLKART ZINC CLIP ON ANGEL WINGS,Neutral,0.8539
21090,SET/6 COLLAGE PAPER PLATES,Neutral,0.8721
84631,FRUIT TREE AND BIRDS WALL PLAQUE,Neutral,0.7884
85127,SMALL SQUARE CUT GLASS CANDLESTICK,Neutral,0.7848
90129F,RED GLASS TASSLE BAG CHARM,Neutral,0.7466
90129D,AMBER GLASS TASSLE BAG CHARM,Neutral,0.7303
90129E,PURPLE GLASS TASSLE BAG CHARM,Neutral,0.748
20849,ZINC HEART LATTICE DOUBLE PLANTER,Neutral,0.7956
21001,ROSE DU SUD WASHBAG ,Neutral,0.768
22137,BATHROOM SET LOVE HEART DESIGN,Neutral,0.5418
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,Neutral,0.7803
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,Neutral,0.8528
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,Neutral,0.8397
17011D,ORIGAMI ROSE INCENSE+FLOWER,Neutral,0.8354
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,Neutral,0.866
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,Neutral,0.8287
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,Neutral,0.8421
17013D,ORIGAMI ROSE INCENSE IN TUBE,Neutral,0.8597
84616,SILVER ROCCOCO CHANDELIER,Neutral,0.7842
16043,POP ART PUSH DOWN RUBBER ,Neutral,0.7691
85190,PINK FLOWER HANGING HEART ,Positive,0.6149
84450A,PINK RABBIT SITTING EASTER,Neutral,0.7879
85189,HANGING BUTTERFLY  EGG,Neutral,0.7793
84847,FLORAL BATHROOM SET,Neutral,0.8595
21209,MULTICOLOUR HONEYCOMB FAN,Neutral,0.8253
47013A,WINE BOTTLE DRESSING LT.BLUE,Neutral,0.817
84927F,PSYCHEDELIC TILE HOOK,Neutral,0.7265
84926F,PSYCHEDELIC TILE COASTER,Neutral,0.7536
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,Neutral,0.8613
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Neutral,0.8789
21208,PASTEL COLOUR HONEYCOMB FAN,Neutral,0.846
84905,PINK BUTTERFLY C/COVER ,Neutral,0.7409
84907,PINK/YELLOW PATCH CUSHION COVER,Neutral,0.8195
21030,SPACE CADET RED,Neutral,0.7346
82069,BEECH WOOD P/FRAME,Neutral,0.6536
21503,TOYBOX  WRAP ,Neutral,0.7504
51020A,SUMMER FUN DESIGN SHOWER CAP,Neutral,0.6367
84942,KASHMIR FOLKART HEART DISHES,Neutral,0.6766
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,Neutral,0.6473
35974,S/6 CHRISTMAS TREE PLACE SETTING,Neutral,0.9044
35930,PINK HEART CHRISTMAS DECORATION,Neutral,0.7097
35964,FOLKART CLIP ON STARS,Neutral,0.8452
22266,EASTER DECORATION HANGING BUNNY,Neutral,0.842
84706A,ENGLISH ROSE TABLE CLOCK,Neutral,0.8754
84732D,CUTE RABBIT CEATURE SCREEN ,Positive,0.8207
84732B,CUTE BIRD CEATURE SCREEN,Positive,0.89
21128,GOLD FISHING GNOME,Neutral,0.5769
21496,WOODLAND CREATURES  WRAP,Neutral,0.7688
47581B,FAIRY CAKE WICKER PICNIC BASKET ,Neutral,0.7579
20820,SILVER LOOKING MIRROR,Neutral,0.7603
37352,BIRD IN TREE MUG ,Neutral,0.7784
20759,CHRYSANTHEMUM POCKET BOOK ,Neutral,0.7775
20845,ZINC HEART LATTICE 2 WALL PLANTER,Neutral,0.8358
16202A,PASTEL PINK PHOTO ALBUM ,Neutral,0.7968
47585A,PINK FAIRY CAKE CUSHION COVER,Neutral,0.7006
90206A,GOLD DIAMANTE STAR BROOCH,Neutral,0.7847
22221,CAKE STAND LOVEBIRD 2 TIER PINK,Neutral,0.5631
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,Neutral,0.7813
22188,BLACK HEART CARD HOLDER,Neutral,0.7999
21095,SET/6 POSIES PAPER PLATES,Neutral,0.8176
85121C,RETRO LAUNDRY TUB PISTACHIO,Neutral,0.7717
72781,BLACK SILOUETTE CANDLE PLATE ,Neutral,0.8491
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,Neutral,0.8174
90020,FILIGREE DIAMANTE CHAIN,Neutral,0.7006
90043,COPPER AND BRASS BAG CHARM,Neutral,0.786
85145,JARDIN ETCHED GLASS LARGE BELL JAR,Neutral,0.8116
84675,FROG KING WATERING CAN,Neutral,0.8057
20667,CHERRY BLOSSOM PURSE,Neutral,0.7435
84870C,GREEN GEISHA GIRL ,Neutral,0.7495
85131D,BEADED CRYSTAL HEART PINK\ON STICK,Neutral,0.8433
47343A,FUSCHIA FLOWER PURSE WITH BEADS,Neutral,0.8157
47344B,BLUE FLOWER DES PURSE,Neutral,0.7352
84051,ASS COLOUR GLOWING TIARAS,Positive,0.5869
22269,EGG CUP NATURAL CHICKEN,Neutral,0.7928
21419,CONCH SHELL,Negative,0.5887
71510,SQUARE METAL CANDLEHOLDER BASE,Neutral,0.8633
85130A,BEADED PEARL HEART WHITE LARGE,Neutral,0.8048
90199D,5 STRAND GLASS NECKLACE AMBER,Neutral,0.7867
20932,PINK POT PLANT CANDLE,Neutral,0.7654
22251,BIRDHOUSE DECORATION MAGIC GARDEN,Neutral,0.8495
84801B,WHITE HYDRANGEA ART FLOWER,Neutral,0.8406
84877A,PINK ROUND COMPACT MIRROR,Neutral,0.8511
84856L,LARGE TAHITI BEACH BAG,Neutral,0.8343
47310M,"SMALL POP BOX,FUNKY MONKEY",Neutral,0.6546
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,Neutral,0.8505
21525,BEWARE OF THE CAT DOORMAT,Neutral,0.6536
21315,LARGE GLASS HEART TRINKET POT,Neutral,0.8257
TEST002,This is a test product.,Neutral,0.5302
35915B,BLUE KNITTED HEN ,Neutral,0.7381
35915A,CREAM KNITTED HEN,Neutral,0.7062
35915C,PEACH KNITTED HEN ,Neutral,0.643
84748,FOLK FELT HANGING MULTICOL GARLAND,Neutral,0.7353
85195,HANGING HEART BASKET,Neutral,0.733
40002,WHITE BAMBOO RIBS LAMPSHADE,Neutral,0.8006
71270,PHOTO CLIP LINE,Neutral,0.7982
84838,ANT WHITE HIGH RISE BIRD BOX,Neutral,0.8436
84661B,BLACK SQUARE TABLE CLOCK,Neutral,0.8725
21198,WHITE HEART CONFETTI IN TUBE,Neutral,0.7682
44092C,PURPLE/COPPER HANGING LAMPSHADE,Neutral,0.8893
20784,RED RETRO BAR STOOL,Neutral,0.7175
48103,DOOR MAT KISS MY.......,Neutral,0.7633
20840,FRENCH FLORAL CUSHION COVER ,Neutral,0.8136
84657,GREEN ROSE CUSHION COVER,Neutral,0.7933
21852,EMPIRE TEDDY,Neutral,0.7142
35980B,RED TOP SCANDINAVIAN HEART ,Neutral,0.6254
35603B,S/16 BLACK SHINY/MAT BAUBLES,Neutral,0.9111
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,Neutral,0.7969
72129,COLUMBIAN CANDLE ROUND ,Neutral,0.7915
35598C,WHITE CHRISTMAS TREE 60CM,Neutral,0.8534
84499,BLACK FLOWER CANDLE PLATE,Neutral,0.8673
84858C,PINK RIVIERA HANDBAG,Neutral,0.8193
35945,GOLD CHRISTMAS STOCKING DECORATION,Neutral,0.8424
21374,MIRRORED WALL ART SKULLS,Neutral,0.7506
84422,PINK/BLUE DISC/MIRROR STRING,Neutral,0.8246
84563B,BLUE & WHITE BREAKFAST TRAY,Neutral,0.8399
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,Neutral,0.8657
90143,SILVER BRACELET W PASTEL FLOWER,Neutral,0.7998
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",Neutral,0.8303
90175B,PINK GLASS CHUNKY CHARM BRACELET,Neutral,0.7827
72132,COLUMBIAN CUBE CANDLE,Neutral,0.7828
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,Neutral,0.7945
85128,PLANTPOT SINGLE HOOK PISTACHIO,Neutral,0.822
72755C,FLOWER FAIRY OIL BURNER SET ROSE,Neutral,0.8227
84247H,PACK/12 DECOUPAGE CARD,Neutral,0.8074
22039,BOTANICAL LILY GIFT WRAP,Neutral,0.8463
22038,BOTANICAL LAVENDER GIFT WRAP ,Neutral,0.8252
84673B,BLUE FLY SWAT,Neutral,0.6877
20885,BOX OF 3 PEBBLE CANDLES,Neutral,0.7743
90165B,WHITE ROSEBUD  PEARL EARRINGS,Neutral,0.7732
90014A,SILVER/MOP ORBIT NECKLACE,Neutral,0.7958
90014B,GOLD M PEARL  ORBIT NECKLACE,Neutral,0.795
90052,CRACKED GLAZE NECKLACE BROWN,Neutral,0.6948
21369,MIRRORED WALL ART SPLODGES,Neutral,0.8483
22092,BLUE PAISLEY TISSUE BOX,Neutral,0.7863
37112,YELLOW BIRDS FELT DES FOODCOVER,Neutral,0.7123
46776A,WOVEN BUBBLE GUM CUSHION COVER,Neutral,0.801
46776E,WOVEN CANDY CUSHION COVER ,Neutral,0.8065
46776C,WOVEN FROST CUSHION COVER,Neutral,0.8448
78124,MAGAZINE RACK GEBRA ASSORTED ,Neutral,0.7977
79337,BLUE FLOCK GLASS CANDLEHOLDER,Neutral,0.7881
84596J,MIXED NUTS LIGHT GREEN BOWL,Neutral,0.5136
21420,OYSTER TRINKET BOX,Neutral,0.7217
21442,GREEN BIRDHOUSE DECORATION,Neutral,0.823
84292B,BLUE COL METAL FOLDING CHAIR,Neutral,0.7638
85203,HANGING WOOD AND FELT BUTTERFLY ,Neutral,0.7664
22261,FELT EGG COSY WHITE RABBIT ,Neutral,0.7631
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,Neutral,0.8015
22365,DOORMAT RESPECTABLE HOUSE,Neutral,0.7846
22366,DOORMAT AIRMAIL ,Neutral,0.723
22196,HEART MEASURING SPOONS SMALL,Neutral,0.7731
35654,VINTAGE BEAD FILLED PINK CUSHION,Neutral,0.8382
85219,S/4 HEART CRYSTAL FRIDGE MAGNETS,Neutral,0.8576
37451,CERAMIC CAKE TEAPOT WITH CHERRY,Neutral,0.758
85130C,BEADED CRYSTAL HEART BLUE  LARGE,Neutral,0.6647
84674,FLYING PIG WATERING CAN,Neutral,0.5384
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,Neutral,0.8297
21772,VINTAGE METAL CAKE STAND CREAM ,Neutral,0.8198
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,Neutral,0.8175
84801A,PINK HYDRANGEA ART FLOWER,Neutral,0.7465
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,Neutral,0.7641
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,Neutral,0.8673
22288,"DECORATION , HANGING METAL RABBIT",Neutral,0.849
85194S,HANGING SPRING FLOWER EGG SMALL,Neutral,0.8594
21363,HOME SMALL WOOD LETTERS,Neutral,0.7928
85019A,ROMANTIC IMAGES NOTEBOOK SET,Neutral,0.854
85169B,BLACK LOVE BIRD CANDLE,Positive,0.7511
21955,  DOORMAT UNION JACK GUNS AND ROSES,Neutral,0.6495
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,Neutral,0.8195
90098,NECKLACE+BRACELET PINK BUTTERFLY,Neutral,0.7887
84967B,BLUE KASHMIRI OCCASIONAL TABLE,Neutral,0.8523
20850,ZINC HEART LATTICE PLANTER BOWL,Neutral,0.7688
47574B,ENGLISH ROSE SCENTED HANGING HEART,Neutral,0.5603
84974,S/2 ZINC HEART DESIGN PLANTERS,Neutral,0.8849
22358,KINGS CHOICE TEA CADDY ,Neutral,0.814
22357,KINGS CHOICE BISCUIT TIN,Neutral,0.832
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,Neutral,0.8023
84807,RED POPPY ARTIFICIAL FLOWER,Neutral,0.686
37462B,"PET MUG, BUDGIE",Neutral,0.6661
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,Neutral,0.8376
35912B,WHITE/PINK CHICK DECORATION,Neutral,0.8842
35913B,WHITE/PINK CHICK EASTER DECORATION,Neutral,0.8802
22264,FELT FARM ANIMAL WHITE BUNNY ,Neutral,0.4973
35910B,PINK FLOWERS RABBIT EASTER,Neutral,0.7281
20715,LITTLE FLOWER SHOPPER BAG,Neutral,0.7815
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,Neutral,0.8526
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,Neutral,0.8311
22193,RED WALL CLOCK,Neutral,0.7232
22191,IVORY WALL CLOCK,Neutral,0.6885
22175,PINK OWL DECORATION,Neutral,0.8146
22176,BLUE OWL DECORATION,Neutral,0.804
22323,BAG FOR CHILDREN VINTAGE PINK ,Neutral,0.779
